biome	sample	h	DateTime	Station	LatN	LonE	Feature	DepthFrom	DepthTo	SizeFrx	Run	Depth	Date	RadiansDate	Vernality	Wintriness	Location	hc	ssu.cnt	ssu.cov
_tara	ERR1701760	4.99979491000519	2010-03-18T11:33	TARA_039	18.5839	66.4727	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	23	27	1.6-20 um	ERR1701760	25	2010-03-18	1.36135681655558	0.978147600733806	0.207911690817759	Indian Ocean	5.16921244580594	48216	0.634538152610442
_tara	ERR598942	6.07470555600862	2011-10-19T00:09	TARA_133	35.4002	-127.7499	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	43	47	0.22-3 um	ERR598942	45	2011-10-19	5.04400153826361	-0.945518575599317	0.325568154457156	North Pacific Ocean	6.20078118595889	92197	0.637877853177051
_tara	ERR598943	5.75548635458488	2011-04-21T20:07	TARA_102	-5.2529	-85.1545	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598943	5	2011-04-21	1.93731546971371	-0.933580426497202	0.3583679495453	South Pacific Ocean	5.92919502917745	32531	0.600744284954811
_tara	ERR598944	6.131057606883	2012-03-19T14:59:48	TARA_152	43.7182	-16.8714	mesopelagic zone (ENVO:00000213)	790	808	0.22-3 um	ERR598944	799	2012-03-19	1.37881010907552	0.981627183447664	0.190808995376545	North Atlantic Ocean	6.28054433665229	104319	0.593765221626887
_tara	ERR598945	5.10252556986335	2011-01-03T11:05	TARA_084	-60.2287	-60.6476	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598945	5	2011-01-03	0.0523598775598299	-0.0523359562429439	-0.998629534754574	Southern Ocean	5.26803715148901	24116	0.590371621621622
_tara	ERR598946	6.02606684162376	2011-04-16T13:03:08	TARA_100	-12.9794	-96.0232	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	174	180	0.22-3 um	ERR598946	177	2011-04-16	1.85004900711399	-0.961261695938319	0.275637355816999	South Pacific Ocean	6.1667607833429	65025	0.618101545253863
_tara	ERR598947	6.06125858239019	2010-09-13T13:02:33	TARA_068	-31.0198	4.6685	mesopelagic zone (ENVO:00000213)	696	705	0.22-3 um	ERR598947	700.5	2010-09-13	4.41568300754565	0.956304755963035	0.292371704722737	Indian Ocean	6.20205498302097	88504	0.593170444509862
_tara	ERR598948	6.15960203822283	2011-07-28T17:15:56	TARA_122	-9.0063	-139.1394	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	115	115	0.22-3 um	ERR598948	115	2011-07-28	3.63028484414821	0.469471562785891	0.882947592858927	South Pacific Ocean	6.28715768049136	96934	0.620560207912215
_tara	ERR598949	5.36544643807855	2010-03-15T11:18	TARA_038	19.0284	64.5126	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	23	27	0.22-1.6 um	ERR598949	25	2010-03-15	1.30899693899575	0.965925826289068	0.258819045102521	Indian Ocean	5.55433232208521	16950	0.626392459297344
_tara	ERR598950	5.97357583243718	2009-09-15T18:00	TARA_004	36.5533	-6.5669	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-1.6 um	ERR598950	40	2009-09-15	4.45058959258554	-0.965925826289068	-0.258819045102521	Mediterranean Sea	6.14964381261104	23439	0.624777711914641
_tara	ERR598952	5.76025897634715	2011-05-12T22:15	TARA_109	2.0299	-84.5546	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	28	32	0.22-3 um	ERR598952	30	2011-05-12	2.30383461263252	0.743144825477394	-0.669130606358858	North Pacific Ocean	5.97148157335157	15498	0.591982820329277
_tara	ERR598953	5.99215085546428	2011-04-16T13:03:08	TARA_100	-12.9794	-96.0232	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	174	180	0.22-3 um	ERR598953	177	2011-04-16	1.85004900711399	-0.961261695938319	0.275637355816999	South Pacific Ocean	6.18799284679871	25823	0.570910973084886
_tara	ERR598954	5.48403392051429	2011-06-14T16:45	TARA_112	-23.2811	-129.3947	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598954	5	2011-06-14	2.8623399732707	-0.275637355816999	0.961261695938319	South Pacific Ocean	5.59450720716058	120480	0.611895161290323
_tara	ERR598955	5.73361617449737	2009-09-15T11:30	TARA_004	36.5533	-6.5669	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR598955	5	2009-09-15	4.45058959258554	-0.965925826289068	-0.258819045102521	Mediterranean Sea	5.83474608935041	131344	0.657534246575342
_tara	ERR598956	6.063036991575	2011-08-01T17:52:45	TARA_123	-8.9109	-140.2845	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	150	150	0.22-3 um	ERR598956	150	2011-08-01	3.68264472170804	0.515038074910054	0.857167300702112	South Pacific Ocean	6.28636128856647	27580	0.546044098573282
_tara	ERR598957	5.81530199713611	2011-06-15T00:55:48	TARA_112	-23.2189	-129.4997	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	151	160	0.22-3 um	ERR598957	155.5	2011-06-15	2.87979326579064	-0.258819045102521	0.965925826289068	South Pacific Ocean	5.94125058096817	107171	0.623205741626794
_tara	ERR598958	6.28813555232103	2012-02-27T15:28:31	TARA_148b	34.1504	-56.9684	mesopelagic zone (ENVO:00000213)	240	258	0.22-3 um	ERR598958	249	2012-02-27	0.994837673636768	0.838670567945424	0.544639035015027	North Atlantic Ocean	6.45751168515895	84421	0.592619392185239
_tara	ERR598960	6.18190040457893	2010-07-12T06:46:23	TARA_065	-35.1889	26.2905	mesopelagic zone (ENVO:00000213)	800	900	0.22-3 um	ERR598960	850	2010-07-12	3.35103216382911	0.207911690817759	0.978147600733806	Indian Ocean	6.34481639470593	100326	0.58203125
_tara	ERR598961	5.85754028710715	2011-05-31T20:28:10	TARA_111	-16.9587	-100.6751	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	86	95	0.22-3 um	ERR598961	90.5	2011-05-31	2.63544717051144	-0.484809620246337	0.874619707139396	South Pacific Ocean	5.96237214402894	123321	0.611181301326595
_tara	ERR598963	5.98577608929456	2012-03-01T10:48	TARA_149	34.1132	-49.9181	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598963	5	2012-03-01	1.06465084371654	0.874619707139396	0.484809620246337	North Atlantic Ocean	6.08650056399162	112465	0.634081017743555
_tara	ERR598964	6.10027759603274	2012-03-01T18:50:26	TARA_149	34.0771	-49.8233	mesopelagic zone (ENVO:00000213)	732	750	0.22-3 um	ERR598964	741	2012-03-01	1.06465084371654	0.874619707139396	0.484809620246337	North Atlantic Ocean	6.25518756439123	101972	0.572850898494415
_tara	ERR598965	5.60331077892234	2011-03-12T19:36:38	TARA_093	-33.9116	-73.0537	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	35	35	0.22-3 um	ERR598965	35	2011-03-12	1.25663706143592	-0.951056516295154	-0.309016994374947	South Pacific Ocean	5.70656779160873	194208	0.642042755344418
_tara	ERR598966	5.43604681453708	2010-03-12T06:06	TARA_036	20.8183	63.5047	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR598966	5	2010-03-12	1.25663706143592	0.951056516295154	0.309016994374947	Indian Ocean	5.59556574501242	27064	0.60773085182534
_tara	ERR598967	5.30227314172725	2011-03-24T13:00	TARA_096	-29.7238	-101.1604	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598967	5	2011-03-24	1.46607657167524	-0.994521895368273	-0.104528463267653	South Pacific Ocean	5.38413919026118	138741	0.644573322286661
_tara	ERR598968	5.97686377956853	2012-02-15T12:54	TARA_146	34.6712	-71.3093	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598968	5	2012-02-15	0.785398163397448	0.707106781186547	0.707106781186548	North Atlantic Ocean	6.0850888185761	110330	0.620910840282232
_tara	ERR598970	5.36643307883356	2010-07-07T04:48	TARA_064	-29.5019	37.9889	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598970	5	2010-07-07	3.2637657012294	0.121869343405147	0.992546151641322	Indian Ocean	5.52855182753327	25518	0.63360473723168
_tara	ERR598971	6.08492644484306	2011-05-13T16:08:58	TARA_109	2.0649	-84.5546	mesopelagic zone (ENVO:00000213)	380	380	0.22-3 um	ERR598971	380	2011-05-13	2.32128790515246	0.731353701619171	-0.681998360062498	North Pacific Ocean	6.22224776451318	115079	0.615688209176122
_tara	ERR598975	6.28470668548418	2010-01-20T11:50	TARA_034	18.4417	39.8567	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	58	62	0.22-1.6 um	ERR598975	60	2010-01-20	0.349065850398866	0.342020143325669	0.939692620785908	Red Sea	6.53812429693601	20444	0.540274207369323
_tara	ERR598976	5.83628091439829	2012-03-09T08:59	TARA_151	36.1715	-29.023	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598976	5	2012-03-09	1.20427718387609	0.933580426497202	0.3583679495453	North Atlantic Ocean	5.93004287385693	124047	0.644782308223911
_tara	ERR598977	5.74344279749891	2010-03-30T10:56	TARA_041	14.5536	70.0128	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	58	62	0.22-1.6 um	ERR598977	60	2010-03-30	1.5707963267949	1	6.12323399573677e-17	Indian Ocean	5.96332410055852	19438	0.541487400122926
_tara	ERR598978	5.75529132278013	2011-04-21T20:07	TARA_102	-5.2529	-85.1545	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598978	5	2011-04-21	1.93731546971371	-0.933580426497202	0.3583679495453	South Pacific Ocean	5.86310549070486	106317	0.621830985915493
_tara	ERR598979	5.83217030136816	2010-07-12T05:59	TARA_065	-35.1728	26.2868	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598979	5	2010-07-12	3.35103216382911	0.207911690817759	0.978147600733806	Indian Ocean	6.00240499857025	30950	0.601841820151679
_tara	ERR598980	6.12223230155162	2011-10-05T20:45:47	TARA_132	31.528	-159.0224	mesopelagic zone (ENVO:00000213)	546	555	0.22-3 um	ERR598980	550.5	2011-10-05	4.79965544298441	-0.996194698091746	0.0871557427476579	North Pacific Ocean	6.27944102831881	105483	0.576286978802702
_tara	ERR598981	5.95182215692991	2011-04-16T13:03:08	TARA_100	-12.9794	-96.0232	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	174	180	0.22-3 um	ERR598981	177	2011-04-16	1.85004900711399	-0.961261695938319	0.275637355816999	South Pacific Ocean	6.18025500479086	12934	0.562369337979094
_tara	ERR598982	5.89827636135316	2010-07-15T15:36:10	TARA_066	-34.8901	18.0459	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	30	30	0.22-3 um	ERR598982	30	2010-07-15	3.40339204138894	0.258819045102521	0.965925826289068	Indian Ocean	6.09128080058782	20513	0.618461538461538
_tara	ERR598983	6.22353027506518	2012-02-02T11:52	TARA_145	39.2305	-70.0377	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598983	5	2012-02-02	0.558505360638186	0.529919264233205	0.848048096156426	North Atlantic Ocean	6.33768029651496	115300	0.63878222709819
_tara	ERR598984	5.71408750166421	2010-10-05T08:00	TARA_072	-8.7789	-17.9099	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598984	5	2010-10-05	4.79965544298441	0.996194698091746	-0.0871557427476579	Indian Ocean	5.84821634048896	66500	0.642365330093155
_tara	ERR598985	6.16906170624319	2012-01-10T14:49:35	TARA_142	25.6236	-88.45	mesopelagic zone (ENVO:00000213)	636	645	0.22-3 um	ERR598985	640.5	2012-01-10	0.174532925199433	0.17364817766693	0.984807753012208	North Atlantic Ocean	6.31966334207036	109928	0.591464821222607
_tara	ERR598986	6.24248500180277	2012-03-09T17:42:29	TARA_151	36.1811	-28.9373	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	70	88	0.22-3 um	ERR598986	79	2012-03-09	1.20427718387609	0.933580426497202	0.3583679495453	North Atlantic Ocean	6.36685482400345	103433	0.632256297918949
_tara	ERR598987	5.74585862955665	2011-12-02T20:42	TARA_137	14.2075	-116.6468	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-3 um	ERR598987	40	2011-12-02	5.79449311662117	-0.469471562785892	0.882947592858927	North Pacific Ocean	5.955941451868	25815	0.53804641122504
_tara	ERR598988	6.09158690874189	2011-08-05T17:31:19	TARA_124	-9.0714	-140.5973	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	120	120	0.22-3 um	ERR598988	120	2011-08-05	3.75245789178781	0.573576436351046	0.819152044288992	South Pacific Ocean	6.27867099226023	32404	0.587660896582335
_tara	ERR598989	5.58294192430714	2011-12-02T14:12	TARA_137	14.2035	-116.6261	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598989	5	2011-12-02	5.79449311662117	-0.469471562785892	0.882947592858927	North Pacific Ocean	5.67232427724956	124218	0.620743034055728
_tara	ERR598990	5.9738450811275	2010-07-12T11:03:22	TARA_065	-35.2421	26.3048	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	30	30	0.22-3 um	ERR598990	30	2010-07-12	3.35103216382911	0.207911690817759	0.978147600733806	Indian Ocean	6.1575961442145	39101	0.575732217573222
_tara	ERR598991	5.58211724846723	2010-01-20T04:27	TARA_034	18.3967	39.875	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR598991	5	2010-01-20	0.349065850398866	0.342020143325669	0.939692620785908	Red Sea	5.71772230173226	51867	0.616161616161616
_tara	ERR598992	5.64988089667777	2011-07-26T17:10	TARA_122	-8.9971	-139.1963	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598992	5	2011-07-26	3.59537825910832	0.438371146789077	0.898794046299167	South Pacific Ocean	5.75116700739743	107341	0.607033639143731
_tara	ERR598993	5.71451711800277	2009-11-02T08:13	TARA_018	35.759	14.2574	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR598993	5	2009-11-02	5.27089434102288	-0.848048096156426	0.529919264233205	Mediterranean Sea	5.81623182486143	116760	0.65205288796103
_tara	ERR598994	6.2202258812328	2010-09-07T06:19	TARA_067	-32.2401	17.7103	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598994	5	2010-09-07	4.31096325242599	0.92050485345244	0.390731128489275	Indian Ocean	6.41840076657276	20611	0.601905770248809
_tara	ERR598995	6.17029277472147	2011-10-05T00:59:03	TARA_132	31.5168	-159.046	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	111	120	0.22-3 um	ERR598995	115.5	2011-10-05	4.79965544298441	-0.996194698091746	0.0871557427476579	North Pacific Ocean	6.30172874004342	95353	0.601833285591521
_tara	ERR598996	5.92485543714218	2012-03-05T17:34	TARA_150	35.8427	-37.1526	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-3 um	ERR598996	40	2012-03-05	1.13446401379631	0.90630778703665	0.4226182617407	North Atlantic Ocean	6.03015867186913	117318	0.633672819859962
_tara	ERR598997	5.65510663687315	2011-05-12T14:00	TARA_109	1.9928	-84.5766	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR598997	5	2011-05-12	2.30383461263252	0.743144825477394	-0.669130606358858	North Pacific Ocean	5.83410526907034	16640	0.617263843648209
_tara	ERR598998	6.05346681119866	2011-08-01T17:52:45	TARA_123	-8.9109	-140.2845	marine epipelagic mixed layer (ENVO:xxxxxxxxx)	150	150	0.22-3 um	ERR598998	150	2011-08-01	3.68264472170804	0.515038074910054	0.857167300702112	South Pacific Ocean	6.27215395877815	26578	0.577338129496403
_tara	ERR598999	6.41466025300878	2011-07-27T19:28:43	TARA_122	-8.9729	-139.2393	mesopelagic zone (ENVO:00000213)	600	600	0.22-3 um	ERR598999	600	2011-07-27	3.61283155162826	0.453990499739547	0.891006524188368	South Pacific Ocean	6.64255744878251	31087	0.582278481012658
_tara	ERR599000	6.28527860230927	2010-10-17T09:05:05	TARA_076	-20.9315	-35.1794	mesopelagic zone (ENVO:00000213)	800	800	0.22-3 um	ERR599000	800	2010-10-17	5.00909495322373	0.956304755963035	-0.292371704722737	South Atlantic Ocean	6.44998179849302	95613	0.613631234484315
_tara	ERR599001	6.06857406102078	2012-03-19T18:46:13	TARA_152	43.7684	-16.9047	water layer with no specific feature	5	160	0.22-3 um	ERR599001	82.5	2012-03-19	1.37881010907552	0.981627183447664	0.190808995376545	North Atlantic Ocean	6.17687973809398	113739	0.630600426699177
_tara	ERR599002	5.63541330927701	2010-05-17T11:42	TARA_052	-16.9534	53.9601	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	73	77	0.22-1.6 um	ERR599002	75	2010-05-17	2.39110107523223	-0.681998360062498	0.73135370161917	Indian Ocean	5.74569664053595	95607	0.620862201693611
_tara	ERR599003	5.69148350143248	2009-09-15T11:30	TARA_004	36.5533	-6.5669	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR599003	5	2009-09-15	4.45058959258554	-0.965925826289068	-0.258819045102521	Mediterranean Sea	5.89408118554852	22997	0.573918269230769
_tara	ERR599004	6.0489400234723	2011-12-11T20:37:22	TARA_138	6.3559	-103.0598	mesopelagic zone (ENVO:00000213)	440	458	0.22-3 um	ERR599004	449	2011-12-11	5.95157274930066	-0.325568154457157	0.945518575599317	North Pacific Ocean	6.30883573708436	22276	0.515004413062665
_tara	ERR599005	6.27699066899741	2010-10-06T07:58:54	TARA_072	-8.7986	-17.9034	mesopelagic zone (ENVO:00000213)	800	800	0.22-3 um	ERR599005	800	2010-10-06	4.81710873550435	0.994521895368273	-0.104528463267653	Indian Ocean	6.4962087875356	47585	0.588901472253681
_tara	ERR599006	5.63958351198498	2010-11-04T10:04	TARA_078	-30.1367	-43.2899	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599006	5	2010-11-04	5.30580092606276	0.829037572555042	-0.559192903470746	South Atlantic Ocean	5.75241479782432	101647	0.684824902723735
_tara	ERR599007	5.8954735883725	2011-04-22T21:13	TARA_102	-5.2669	-85.2732	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-3 um	ERR599007	40	2011-04-22	1.95476876223365	-0.927183854566787	0.374606593415912	South Pacific Ocean	6.02506822030074	79452	0.619013834693154
_tara	ERR599008	6.10786083059252	2011-01-07T10:39:47	TARA_085	-61.9689	-49.5017	mesopelagic zone (ENVO:00000213)	782	800	0.22-3 um	ERR599008	791	2011-01-07	0.122173047639603	-0.121869343405147	-0.992546151641322	Southern Ocean	6.28378112010824	77409	0.579458891515629
_tara	ERR599009	5.39719500596948	2010-12-06T10:33	TARA_082	-47.1863	-58.2902	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599009	5	2010-12-06	5.86430628670095	0.4067366430758	-0.913545457642601	South Atlantic Ocean	5.52756134479753	72745	0.615483870967742
_tara	ERR599010	5.70462631526466	2010-10-16T09:55	TARA_076	-20.9354	-35.1803	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599010	5	2010-10-16	4.99164166070378	0.961261695938319	-0.275637355816999	South Atlantic Ocean	5.93929849386616	11783	0.594488188976378
_tara	ERR599011	5.3270156511333	2010-03-30T02:47	TARA_041	14.6059	69.9776	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR599011	5	2010-03-30	1.5707963267949	1	6.12323399573677e-17	Indian Ocean	5.54687201509751	20671	0.556987788331072
_tara	ERR599012	5.55661980571586	2010-07-03T08:09	TARA_062	-22.3368	40.3412	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599012	5	2010-07-03	3.19395253114962	0.0523359562429436	0.998629534754574	Indian Ocean	5.67202673771829	94983	0.592155369383092
_tara	ERR599013	5.62473115146052	2010-04-04T09:50	TARA_042	5.9998	73.9067	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	78	82	0.22-1.6 um	ERR599013	80	2010-04-04	1.64060949687467	0.997564050259824	-0.0697564737441253	Indian Ocean	5.83765724322433	17467	0.565095003518649
_tara	ERR599014	5.98627837571826	2011-05-21T21:00	TARA_110	-1.9002	-84.6265	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	48	52	0.22-3 um	ERR599014	50	2011-05-21	2.460914245312	-0.629320391049837	0.777145961456971	South Pacific Ocean	6.08240131504343	125259	0.63789746917586
_tara	ERR599015	5.95991438663328	2011-12-03T14:31:20	TARA_137	14.2025	-116.6433	mesopelagic zone (ENVO:00000213)	370	379	0.22-3 um	ERR599015	374.5	2011-12-03	5.81194640914112	-0.453990499739547	0.891006524188368	North Pacific Ocean	6.21037023095096	26884	0.523270440251572
_tara	ERR599016	5.61067117730083	2010-05-17T11:42	TARA_052	-16.9534	53.9601	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	73	77	0.22-1.6 um	ERR599016	75	2010-05-17	2.39110107523223	-0.681998360062498	0.73135370161917	Indian Ocean	5.80087739411969	24464	0.57875
_tara	ERR599017	5.85554740355361	2010-09-14T13:30	TARA_068	-31.027	4.6802	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	48	52	0.22-3 um	ERR599017	50	2010-09-14	4.4331363000656	0.961261695938319	0.275637355816999	Indian Ocean	6.02051692827785	33544	0.638397502601457
_tara	ERR599018	5.91023760177071	2010-07-12T11:03:22	TARA_065	-35.2421	26.3048	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	30	30	0.22-3 um	ERR599018	30	2010-07-12	3.35103216382911	0.207911690817759	0.978147600733806	Indian Ocean	6.13109343933501	16817	0.583384996900186
_tara	ERR599019	5.07646384270832	2010-04-19T07:56	TARA_048	-9.3921	66.4228	surface water layer (ENVO:00002042)	3	7	0.22-1.6 um	ERR599019	5	2010-04-19	1.90240888467382	-0.945518575599317	0.325568154457156	Indian Ocean	5.25141856556639	23918	0.578264395782644
_tara	ERR599020	6.36255489854681	2011-05-22T13:20	TARA_110	-1.8902	-84.6141	mesopelagic zone (ENVO:00000213)	376	385	0.22-3 um	ERR599020	380.5	2011-05-22	2.47836753783195	-0.615661475325658	0.788010753606722	South Pacific Ocean	6.48731193322532	108661	0.633375796178344
_tara	ERR599021	6.03543062355612	2010-07-07T12:13:35	TARA_064	-29.5046	37.9599	mesopelagic zone (ENVO:00000213)	1000	1000	0.22-3 um	ERR599021	1000	2010-07-07	3.2637657012294	0.121869343405147	0.992546151641322	Indian Ocean	6.2814632824424	24746	0.521512385919166
_tara	ERR599022	5.60646334379772	2010-11-04T10:04	TARA_078	-30.1367	-43.2899	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599022	5	2010-11-04	5.30580092606276	0.829037572555042	-0.559192903470746	South Atlantic Ocean	5.83862688024768	19110	0.561881188118812
_tara	ERR599023	5.65369714051371	2010-07-08T06:21	TARA_064	-29.5333	37.9117	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	63	67	0.22-3 um	ERR599023	65	2010-07-08	3.28121899374934	0.139173100960066	0.99026806874157	Indian Ocean	5.75416097739386	135587	0.650667514303878
_tara	ERR599024	5.47091805802536	2011-04-09T13:56	TARA_099	-21.146	-104.787	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599024	5	2011-04-09	1.72787595947439	-0.987688340595138	0.156434465040231	South Pacific Ocean	5.57453035695424	120399	0.613978494623656
_tara	ERR599025	5.6126612571236	2010-07-08T06:21	TARA_064	-29.5333	37.9117	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	63	67	0.22-3 um	ERR599025	65	2010-07-08	3.28121899374934	0.139173100960066	0.99026806874157	Indian Ocean	5.76689739276979	39193	0.621636167922497
_tara	ERR599026	5.51733971288477	2010-06-29T15:00	TARA_058	-17.2855	42.2866	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	64	68	0.22-3 um	ERR599026	66	2010-06-29	3.12413936106985	-0.0174524064372839	0.999847695156391	Indian Ocean	5.62765268695829	100503	0.624762628180782
_tara	ERR599027	5.34850044126946	2010-12-06T18:58	TARA_082	-47.2007	-57.9446	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-3 um	ERR599027	40	2010-12-06	5.86430628670095	0.4067366430758	-0.913545457642601	South Atlantic Ocean	5.51045266098968	30428	0.635395874916833
_tara	ERR599028	5.46312978277799	2010-03-12T12:23	TARA_036	20.8222	63.5133	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	15	19	0.22-1.6 um	ERR599028	17	2010-03-12	1.25663706143592	0.951056516295154	0.309016994374947	Indian Ocean	5.55950652300198	100201	0.648332611520139
_tara	ERR599029	5.75350909514431	2011-12-30T13:35	TARA_141	9.8481	-80.0454	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599029	5	2011-12-30	6.28318530717959	-2.44929359829471e-16	1	North Atlantic Ocean	5.88973017368354	127301	0.593718592964824
_tara	ERR599030	5.42431753851741	2011-12-10T14:08	TARA_138	6.3332	-102.9432	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599030	5	2011-12-10	5.93411945678072	-0.342020143325669	0.939692620785908	North Pacific Ocean	5.54641495029162	117347	0.592982456140351
_tara	ERR599031	5.67962670112667	2010-03-12T17:08:47	TARA_037	20.8457	63.5851	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	596	605	0.22-1.6 um	ERR599031	600.5	2010-03-12	1.25663706143592	0.951056516295154	0.309016994374947	Indian Ocean	5.96176674919218	13336	0.487279843444227
_tara	ERR599032	6.06781430946068	2011-09-05T18:40	TARA_128	0.0222	-153.6858	deep chlorophyll maximum layer (ENVO:xxxxxxxx)	38	42	0.22-3 um	ERR599032	40	2011-09-05	4.27605666738611	-0.90630778703665	-0.4226182617407	North Pacific Ocean	6.20564858740481	108213	0.599896747547754
_tara	ERR599033	6.40463100720642	2011-07-27T19:28:43	TARA_122	-8.9729	-139.2393	mesopelagic zone (ENVO:00000213)	600	600	0.22-3 um	ERR599033	600	2011-07-27	3.61283155162826	0.453990499739547	0.891006524188368	South Pacific Ocean	6.62852299540437	30956	0.590798187521785
_tara	ERR599034	6.10714486884867	2010-07-12T06:46:23	TARA_065	-35.1889	26.2905	mesopelagic zone (ENVO:00000213)	800	900	0.22-3 um	ERR599034	850	2010-07-12	3.35103216382911	0.207911690817759	0.978147600733806	Indian Ocean	6.36218832829332	16449	0.535770234986945
_tara	ERR599035	5.43329362850586	2010-12-06T10:33	TARA_082	-47.1863	-58.2902	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599035	5	2010-12-06	5.86430628670095	0.4067366430758	-0.913545457642601	South Atlantic Ocean	5.58754491158861	50482	0.613505747126437
_tara	ERR599036	5.66776467351519	2011-08-04T18:33	TARA_124	-9.1504	-140.5216	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599036	5	2011-08-04	3.73500459926787	0.559192903470747	0.829037572555042	South Pacific Ocean	5.82564815673084	36161	0.592141671278362
_tara	ERR599037	5.65016821829108	2010-03-20T08:15:28	TARA_039	18.7341	66.3896	mesopelagic zone (ENVO:00000213) and marine oxygen minimum zone (ENVO:01000065)	262	280	0.22-1.6 um	ERR599037	271	2010-03-20	1.39626340159546	0.984807753012208	0.17364817766693	Indian Ocean	5.86048053805974	45056	0.565118912797282
_tara	ERR599038	5.88842188324124	2011-09-04T18:00	TARA_128	3e-04	-153.6759	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599038	5	2011-09-04	4.25860337486616	-0.898794046299167	-0.438371146789078	North Pacific Ocean	6.01409635466114	98802	0.60490720352312
_tara	ERR599039	5.78233393024687	2011-05-21T12:27	TARA_110	-2.0133	-84.589	surface water layer (ENVO:00002042)	3	7	0.22-3 um	ERR599039	5	2011-05-21	2.460914245312	-0.629320391049837	0.777145961456971	South Pacific Ocean	5.88116358122961	106872	0.635408852213053
